,h_id,t_id,entity_sim_score,norm_entity_sim_score
575,575,575,2268.664,0.62072283
576,576,576,2713.672,0.7031004
577,577,577,2628.4434,0.6873233
578,578,578,2492.11,0.662086
579,579,579,2310.249,0.6284208
580,580,580,126.97469,0.22426455
581,581,581,2581.9524,0.67871714
582,582,582,705.8212,0.3314176
583,583,583,2926.6196,0.7425201
584,584,584,2766.6106,0.7129001
585,585,585,2638.1042,0.68911165
586,586,586,211.04887,0.2398279
587,587,587,1829.9678,0.5395137
588,588,588,2725.9001,0.705364
589,589,589,1477.6124,0.47428748
590,590,590,2500.0547,0.66355664
591,591,591,217.65771,0.24105132
592,592,592,2157.0715,0.6000654
593,593,593,2751.9849,0.7101926
594,594,594,144.04204,0.22742395
595,595,595,2492.4053,0.6621406
596,596,596,2681.4102,0.69712824
597,597,597,166.53168,0.23158714
598,598,598,2493.3184,0.66230965
599,599,599,-551.5922,0.098651804
600,600,600,2051.57,0.58053553
601,601,601,1863.4971,0.54572046
602,602,602,530.3723,0.2989394
603,603,603,2238.663,0.6151692
604,604,604,2628.8037,0.68738997
605,605,605,354.8125,0.2664407
606,606,606,2920.868,0.7414554
607,607,607,2380.6182,0.6414472
608,608,608,2521.3384,0.66749656
609,609,609,127.98711,0.22445194
610,610,610,2516.417,0.66658556
611,611,611,37.85255,0.20776673
612,612,612,1716.1406,0.5184426
613,613,613,939.19666,0.3746188
614,614,614,3119.2974,0.77818763
615,615,615,-643.88275,0.081567466
616,616,616,2906.747,0.7388414
617,617,617,244.43617,0.2460084
618,618,618,2343.3816,0.63455415
619,619,619,-393.52725,0.12791197
620,620,620,2753.2412,0.7104252
621,621,621,2543.9937,0.6716904
622,622,622,905.75226,0.36842775
623,623,623,340.93274,0.26387134
624,624,624,2353.945,0.6365096
625,625,625,1899.5415,0.5523928
626,626,626,2198.1719,0.6076737
627,627,627,3116.2014,0.7776145
628,628,628,226.86314,0.24275537
629,629,629,3570.0527,0.86162907
630,630,630,2703.9321,0.7012974
631,631,631,2259.8315,0.6190878
632,632,632,273.29553,0.2513507
633,633,633,2474.5354,0.65883267
634,634,634,364.1317,0.2681658
635,635,635,2552.375,0.6732419
636,636,636,667.49243,0.32432234
637,637,637,1763.336,0.5271791
638,638,638,2595.5547,0.68123513
639,639,639,1617.9005,0.5002569
640,640,640,2975.4155,0.75155294
641,641,641,33.634674,0.20698592
642,642,642,2152.1646,0.59915704
643,643,643,2073.3901,0.58457476
644,644,644,911.2172,0.36943942
645,645,645,2032.1947,0.5769489
646,646,646,2802.437,0.7195321
647,647,647,528.8523,0.298658
648,648,648,2729.5813,0.7060454
649,649,649,-209.13394,0.16204588
650,650,650,2226.915,0.6129945
651,651,651,1682.2023,0.51216006
652,652,652,2222.1956,0.6121208
653,653,653,59.91413,0.21185066
654,654,654,2764.7466,0.71255505
655,655,655,2505.2666,0.66452146
656,656,656,2435.717,0.6516468
657,657,657,2216.3103,0.6110314
658,658,658,2455.688,0.6553437
659,659,659,1657.6936,0.5076232
660,660,660,1610.3726,0.49886337
661,661,661,2328.9973,0.6318914
662,662,662,2697.6506,0.7001346
663,663,663,322.62772,0.2604828
664,664,664,2274.6404,0.62182915
665,665,665,370.4287,0.26933149
666,666,666,2431.5095,0.65086794
667,667,667,312.53827,0.2586151
668,668,668,2629.2485,0.68747234
669,669,669,2052.718,0.580748
670,670,670,3231.85,0.7990228
671,671,671,292.53217,0.2549117
672,672,672,2578.3506,0.6780504
673,673,673,1748.8159,0.52449125
674,674,674,785.2124,0.34611407
675,675,675,2198.8523,0.60779965
676,676,676,106.984085,0.220564
677,677,677,2803.635,0.71975386
678,678,678,123.17018,0.22356027
679,679,679,2013.5813,0.57350326
680,680,680,201.72913,0.23810269
681,681,681,1949.5906,0.5616576
682,682,682,-137.88377,0.17523533
683,683,683,2355.3447,0.6367687
684,684,684,-118.16306,0.17888592
685,685,685,2594.6436,0.68106645
686,686,686,2213.4731,0.6105062
687,687,687,1739.112,0.52269495
688,688,688,2821.7559,0.7231083
689,689,689,1593.2996,0.4957029
690,690,690,-126.127716,0.17741156
691,691,691,1866.7446,0.54632163
692,692,692,2655.7046,0.69236976
693,693,693,2284.1782,0.62359476
694,694,694,-314.17377,0.14260146
695,695,695,2719.5632,0.7041909
696,696,696,2619.2969,0.68563014
697,697,697,1523.3595,0.48275596
698,698,698,572.62067,0.3067602
699,699,699,2650.7302,0.6914489
700,700,700,3192.1714,0.79167765
701,701,701,-951.0817,0.024700401
702,702,702,1526.6992,0.4833742
703,703,703,2673.7002,0.695701
704,704,704,2071.731,0.5842676
705,705,705,-139.61824,0.17491427
706,706,706,3229.3257,0.7985555
707,707,707,2453.916,0.6550157
708,708,708,-321.2814,0.14128573
709,709,709,2948.7307,0.7466132
710,710,710,1883.8914,0.54949576
711,711,711,3105.19,0.7755761
712,712,712,2128.5664,0.5947887
713,713,713,2635.3015,0.68859285
714,714,714,2266.6172,0.6203439
715,715,715,773.3707,0.343922
716,716,716,3153.5835,0.78453445
717,717,717,2039.7491,0.57834727
718,718,718,1598.8245,0.49672565
719,719,719,892.83325,0.36603627
720,720,720,2783.8826,0.71609735
721,721,721,323.36926,0.2606201
722,722,722,2281.0984,0.62302464
723,723,723,2098.6445,0.58924973
724,724,724,2764.1084,0.7124369
725,725,725,2.8922224,0.20129505
726,726,726,2443.5723,0.6531009
727,727,727,313.4509,0.25878406
728,728,728,2835.9854,0.7257424
729,729,729,114.40166,0.22193709
730,730,730,2500.4917,0.6636376
731,731,731,1962.0996,0.56397325
732,732,732,504.45792,0.29414225
733,733,733,1370.945,0.45454177
734,734,734,2740.8108,0.70812416
735,735,735,3002.2925,0.75652826
736,736,736,1801.3011,0.5342071
737,737,737,1856.0298,0.54433817
738,738,738,407.6792,0.2762271
739,739,739,852.1821,0.35851115
740,740,740,1065.8608,0.39806622
741,741,741,2313.371,0.62899876
742,742,742,2249.5886,0.6171917
743,743,743,2427.5679,0.65013826
744,744,744,-543.80566,0.10009321
745,745,745,2187.2603,0.60565376
746,746,746,-521.52246,0.104218155
747,747,747,176.63918,0.23345818
748,748,748,2271.4583,0.6212401
749,749,749,2292.0493,0.6250518
750,750,750,192.63847,0.23641987
751,751,751,2106.3884,0.5906832
752,752,752,2912.6875,0.73994106
753,753,753,2558.714,0.67441535
754,754,754,2380.3586,0.64139915
755,755,755,-73.061035,0.18723498
756,756,756,3000.9517,0.75628006
757,757,757,2546.4973,0.6721539
758,758,758,-68.196304,0.18813552
759,759,759,3048.5928,0.76509917
760,760,760,-29.641865,0.19527252
761,761,761,2139.91,0.59688854
762,762,762,2434.9253,0.6515002
763,763,763,179.0329,0.23390129
764,764,764,2940.3948,0.7450701
765,765,765,594.3821,0.31078854
766,766,766,786.3464,0.34632397
767,767,767,1557.105,0.48900276
768,768,768,849.6564,0.35804358
769,769,769,1708.9037,0.51710296
770,770,770,2205.567,0.60904264
771,771,771,1203.0846,0.42346835
772,772,772,2368.8945,0.639277
773,773,773,2289.2627,0.6245359
774,774,774,2880.0542,0.7339002
775,775,775,-202.7646,0.16322494
776,776,776,3062.6924,0.7677092
777,777,777,2497.1484,0.66301864
778,778,778,-235.46478,0.15717165
779,779,779,1977.2795,0.56678325
780,780,780,838.2295,0.3559283
781,781,781,2250.2554,0.6173151
782,782,782,354.48608,0.26638025
783,783,783,2499.1755,0.6633939
784,784,784,32.448044,0.20676626
785,785,785,2116.045,0.59247077
786,786,786,2284.6926,0.62368995
787,787,787,-256.9441,0.15319552
