,h_id,t_id,entity_sim_score,norm_entity_sim_score
3926,3926,3926,4343.2285,0.5166126
3927,3927,3927,4484.6187,0.54232377
3928,3928,3928,4496.623,0.5445067
3929,3929,3929,3897.206,0.4355054
3930,3930,3930,3383.3418,0.34206146
3931,3931,3931,4290.876,0.50709254
3932,3932,3932,4237.1772,0.49732763
3933,3933,3933,4685.9893,0.5789421
3934,3934,3934,3885.6401,0.43340218
3935,3935,3935,4684.565,0.5786831
3936,3936,3936,4782.398,0.5964736
3937,3937,3937,4083.6455,0.46940857
3938,3938,3938,3769.5244,0.41228706
3939,3939,3939,3624.6116,0.38593534
3940,3940,3940,3792.0825,0.41638914
3941,3941,3941,3856.932,0.42818174
3942,3942,3942,4630.1294,0.56878424
3943,3943,3943,4162.711,0.48378626
3944,3944,3944,4800.7314,0.59980744
3945,3945,3945,4853.997,0.60949355
3946,3946,3946,4622.616,0.567418
3947,3947,3947,4623.2085,0.5675257
3948,3948,3948,4078.5415,0.46848044
3949,3949,3949,3978.8027,0.45034337
3950,3950,3950,3999.8613,0.4541728
3951,3951,3951,3981.6382,0.45085898
3952,3952,3952,4334.807,0.51508117
3953,3953,3953,4547.7373,0.5538016
3954,3954,3954,4689.358,0.5795547
3955,3955,3955,3404.8706,0.34597638
3956,3956,3956,4616.8525,0.5663699
3957,3957,3957,4137.4795,0.47919804
3958,3958,3958,4713.915,0.58402026
3959,3959,3959,3921.1204,0.43985415
3960,3960,3960,4315.339,0.51154095
3961,3961,3961,4829.7393,0.6050824
3962,3962,3962,3969.4734,0.44864693
3963,3963,3963,4262.1514,0.5018691
3964,3964,3964,4350.1855,0.5178777
3965,3965,3965,4072.018,0.46729416
3966,3966,3966,4059.0623,0.46493825
3967,3967,3967,4029.9514,0.4596446
3968,3968,3968,4091.4722,0.4708318
3969,3969,3969,4357.1035,0.5191357
3970,3970,3970,6432.516,0.8965403
3971,3971,3971,3899.4324,0.43591028
3972,3972,3972,4262.101,0.5018599
3973,3973,3973,3640.5366,0.3888312
3974,3974,3974,3532.844,0.3692478
3975,3975,3975,4249.633,0.49959263
3976,3976,3976,3630.4421,0.38699558
3977,3977,3977,4283.0576,0.5056708
3978,3978,3978,4317.201,0.5118796
3979,3979,3979,3858.3345,0.42843676
3980,3980,3980,4245.547,0.4988496
3981,3981,3981,3526.5781,0.36810836
3982,3982,3982,4540.9243,0.5525627
3983,3983,3983,4225.5386,0.49521118
3984,3984,3984,4076.5913,0.4681258
3985,3985,3985,3532.8914,0.3692564
3986,3986,3986,3765.4236,0.41154137
3987,3987,3987,4136.2827,0.47898042
3988,3988,3988,3681.083,0.39620435
3989,3989,3989,3833.712,0.42395926
3990,3990,3990,4717.7886,0.58472466
3991,3991,3991,4449.6294,0.5359611
3992,3992,3992,3871.654,0.4308589
3993,3993,3993,3883.7456,0.43305767
3994,3994,3994,4307.2656,0.5100729
3995,3995,3995,4144.6865,0.4805086
3996,3996,3996,5065.7837,0.648006
3997,3997,3997,4554.852,0.5550954
3998,3998,3998,4367.133,0.5209595
3999,3999,3999,4019.0557,0.45766318
4000,4000,4000,4279.4795,0.5050201
4001,4001,4001,5203.4453,0.6730392
4002,4002,4002,3966.682,0.4481393
4003,4003,4003,4478.314,0.5411773
4004,4004,4004,3877.1772,0.43186322
4005,4005,4005,4080.2053,0.46878302
4006,4006,4006,4605.62,0.56432736
4007,4007,4007,5349.5923,0.69961536
4008,4008,4008,4121.9766,0.4763789
4009,4009,4009,4181.743,0.4872472
4010,4010,4010,4039.103,0.46130872
4011,4011,4011,4492.451,0.5437481
4012,4012,4012,3990.9395,0.45255038
4013,4013,4013,4464.165,0.5386044
4014,4014,4014,5603.1113,0.7457167
4015,4015,4015,4046.0012,0.46256316
4016,4016,4016,3871.7236,0.43087152
4017,4017,4017,3635.8591,0.38798064
4018,4018,4018,3840.579,0.42520803
4019,4019,4019,4220.6396,0.49432033
4020,4020,4020,3692.104,0.39820847
4021,4021,4021,4118.8345,0.47580752
4022,4022,4022,4964.1167,0.62951833
4023,4023,4023,3988.6816,0.45213982
4024,4024,4024,4349.2324,0.51770437
4025,4025,4025,4048.0789,0.46294096
4026,4026,4026,4659.369,0.5741013
4027,4027,4027,3798.7239,0.41759688
4028,4028,4028,3435.8474,0.35160938
4029,4029,4029,4345.912,0.5171006
4030,4030,4030,3918.432,0.43936524
4031,4031,4031,4765.3774,0.5933785
4032,4032,4032,4084.5916,0.46958065
4033,4033,4033,3932.7842,0.44197512
4034,4034,4034,3993.3115,0.45298174
4035,4035,4035,3619.5537,0.38501555
4036,4036,4036,4195.6367,0.48977366
4037,4037,4037,4498.5195,0.54485154
4038,4038,4038,4199.25,0.49043074
4039,4039,4039,5396.6333,0.7081696
4040,4040,4040,3881.6284,0.43267265
4041,4041,4041,3948.538,0.4448399
4042,4042,4042,3859.0264,0.42856258
4043,4043,4043,4491.83,0.54363513
4044,4044,4044,3866.9277,0.4299994
4045,4045,4045,4096.347,0.4717183
4046,4046,4046,3941.6465,0.44358668
4047,4047,4047,3298.338,0.3266039
4048,4048,4048,4016.7139,0.45723733
4049,4049,4049,4636.178,0.5698842
4050,4050,4050,3743.7485,0.4075998
4051,4051,4051,4062.3,0.46552703
4052,4052,4052,4217.0083,0.49366
4053,4053,4053,3934.2576,0.44224307
4054,4054,4054,3986.125,0.4516749
4055,4055,4055,4399.3555,0.52681905
4056,4056,4056,4804.5347,0.60049903
4057,4057,4057,4078.9915,0.4685623
4058,4058,4058,3945.9622,0.44437152
4059,4059,4059,4472.7925,0.54017323
4060,4060,4060,4054.6914,0.4641434
4061,4061,4061,3714.6577,0.40230978
4062,4062,4062,3884.0608,0.433115
4063,4063,4063,4093.8738,0.47126856
4064,4064,4064,4248.4565,0.4993787
4065,4065,4065,4557.462,0.55557
4066,4066,4066,4561.8564,0.5563691
4067,4067,4067,4504.285,0.54590005
4068,4068,4068,4252.1123,0.5000435
4069,4069,4069,3827.9485,0.42291126
4070,4070,4070,4008.4858,0.4557411
4071,4071,4071,4709.266,0.5831749
4072,4072,4072,4375.106,0.5224094
4073,4073,4073,4654.974,0.57330215
4074,4074,4074,4740.9395,0.58893454
4075,4075,4075,4617.7827,0.56653905
4076,4076,4076,3604.809,0.3823343
4077,4077,4077,4235.732,0.4970648
4078,4078,4078,4390.1816,0.5251508
4079,4079,4079,3887.7056,0.43377775
4080,4080,4080,4482.1216,0.5418697
4081,4081,4081,4123.1235,0.47658747
4082,4082,4082,4095.3909,0.47154444
4083,4083,4083,4513.467,0.5475697
4084,4084,4084,4016.9807,0.4572859
4085,4085,4085,4175.525,0.48611644
4086,4086,4086,3526.967,0.36817908
4087,4087,4087,3928.514,0.44119862
4088,4088,4088,3502.7974,0.36378393
4089,4089,4089,3937.3047,0.44279715
4090,4090,4090,4548.821,0.55399865
4091,4091,4091,4763.058,0.5929567
4092,4092,4092,4078.8257,0.46853212
4093,4093,4093,3409.448,0.34680876
4094,4094,4094,4462.4385,0.5382904
4095,4095,4095,4326.879,0.5136395
4096,4096,4096,4162.138,0.48368213
4097,4097,4097,4787.4214,0.5973871
4098,4098,4098,4721.1914,0.5853435
4099,4099,4099,3961.56,0.44720787
4100,4100,4100,3576.4482,0.377177
4101,4101,4101,4760.678,0.592524
4102,4102,4102,4685.4585,0.57884556
4103,4103,4103,3664.5032,0.39318943
4104,4104,4104,3716.735,0.40268758
4105,4105,4105,4257.1587,0.5009612
4106,4106,4106,4621.3936,0.56719565
4107,4107,4107,3978.983,0.45037615
4108,4108,4108,4346.908,0.5172817
4109,4109,4109,4315.79,0.511623
4110,4110,4110,4077.8557,0.46835577
4111,4111,4111,4343.0586,0.5165817
4112,4112,4112,4365.8413,0.5207246
4113,4113,4113,4296.016,0.5080272
4114,4114,4114,4300.3247,0.5088107
4115,4115,4115,4255.2246,0.50060946
4116,4116,4116,4249.975,0.49965486
4117,4117,4117,4477.432,0.54101694
4118,4118,4118,3499.8218,0.36324283
4119,4119,4119,3764.353,0.41134664
4120,4120,4120,3764.1196,0.4113042
4121,4121,4121,4450.367,0.53609526
4122,4122,4122,3984.9312,0.4514578
4123,4123,4123,4096.966,0.47183082
4124,4124,4124,4076.7202,0.46814924
4125,4125,4125,4382.7837,0.5238055
4126,4126,4126,3874.4329,0.4313642
4127,4127,4127,3513.2212,0.36567947
4128,4128,4128,4312.4497,0.5110156
4129,4129,4129,4272.5796,0.5037654
4130,4130,4130,3305.5144,0.3279089
4131,4131,4131,3831.0776,0.4234802
4132,4132,4132,4421.833,0.53090644
4133,4133,4133,3691.4214,0.39808434
4134,4134,4134,4266.962,0.50274384
4135,4135,4135,4822.4463,0.6037562
4136,4136,4136,4175.641,0.48613757
4137,4137,4137,4160.043,0.4833011
4138,4138,4138,4254.0244,0.50039124
4139,4139,4139,4903.3726,0.6184723
4140,4140,4140,3734.396,0.4058991
4141,4141,4141,4220.1777,0.49423635
4142,4142,4142,4390.462,0.5252018
4143,4143,4143,4282.1455,0.5055049
4144,4144,4144,4055.503,0.46429098
4145,4145,4145,4786.3745,0.5971967
4146,4146,4146,4774.697,0.59507316
4147,4147,4147,4018.4968,0.4575616
4148,4148,4148,3901.0312,0.43620098
4149,4149,4149,3850.4478,0.42700258
4150,4150,4150,4490.4375,0.54338187
4151,4151,4151,4428.2866,0.53208005
4152,4152,4152,4077.2607,0.46824753
4153,4153,4153,3511.7114,0.3654049
4154,4154,4154,4505.7944,0.54617447
4155,4155,4155,3971.5417,0.44902304
4156,4156,4156,3771.1824,0.41258857
4157,4157,4157,4160.5137,0.4833867
4158,4158,4158,4359.8965,0.5196436
4159,4159,4159,5334.5327,0.6968769
4160,4160,4160,4419.599,0.53050023
4161,4161,4161,3826.5107,0.42264974
4162,4162,4162,4421.5913,0.5308625
4163,4163,4163,3656.678,0.39176646
4164,4164,4164,4519.4775,0.54866266
4165,4165,4165,3730.966,0.40527543
4166,4166,4166,3967.1392,0.4482224
4167,4167,4167,4742.6445,0.5892446
4168,4168,4168,4213.923,0.4930989
4169,4169,4169,3782.5596,0.4146574
4170,4170,4170,4734.9805,0.5878509
4171,4171,4171,3693.9866,0.39855087
4172,4172,4172,3953.3809,0.44572052
4173,4173,4173,3842.8184,0.42561522
4174,4174,4174,3781.3884,0.4144445
4175,4175,4175,3630.833,0.38706663
4176,4176,4176,3521.6042,0.3672039
4177,4177,4177,3873.035,0.43111002
4178,4178,4178,4513.613,0.5475962
4179,4179,4179,3525.333,0.36788195
4180,4180,4180,4116.4014,0.47536507
4181,4181,4181,4158.502,0.48302087
4182,4182,4182,3830.3872,0.4233547
4183,4183,4183,4498.0015,0.54475737
4184,4184,4184,4362.361,0.5200917
4185,4185,4185,4289.995,0.5069323
4186,4186,4186,4512.333,0.54736346
4187,4187,4187,4314.555,0.5113985
4188,4188,4188,4498.6743,0.54487973
4189,4189,4189,4484.783,0.5423537
4190,4190,4190,4561.675,0.55633605
4191,4191,4191,4435.376,0.5333692
4192,4192,4192,4253.3013,0.5002597
4193,4193,4193,4520.5317,0.5488544
4194,4194,4194,3717.9026,0.4028999
4195,4195,4195,3857.461,0.4282779
4196,4196,4196,3643.164,0.38930896
4197,4197,4197,3753.3337,0.40934289
4198,4198,4198,3913.4788,0.43846455
4199,4199,4199,3735.9536,0.40618235
4200,4200,4200,4103.615,0.47303998
4201,4201,4201,4582.7266,0.5601643
4202,4202,4202,4034.5127,0.46047398
4203,4203,4203,4109.585,0.47412553
4204,4204,4204,3712.5752,0.40193108
4205,4205,4205,3695.9153,0.39890158
4206,4206,4206,3731.9353,0.4054517
4207,4207,4207,4173.554,0.48575807
4208,4208,4208,3532.8552,0.36924982
4209,4209,4209,4444.568,0.5350407
4210,4210,4210,3557.2097,0.3736786
4211,4211,4211,4150.2046,0.48151204
4212,4212,4212,3620.669,0.38521832
4213,4213,4213,3927.1829,0.44095656
4214,4214,4214,4359.9307,0.5196498
4215,4215,4215,4256.1484,0.5007775
4216,4216,4216,4788.319,0.5975503
4217,4217,4217,5414.9253,0.7114959
4218,4218,4218,3502.8386,0.36379144
4219,4219,4219,4619.492,0.5668499
4220,4220,4220,4025.5059,0.45883614
4221,4221,4221,4448.401,0.5357377
4222,4222,4222,3579.6523,0.37775964
4223,4223,4223,4022.8708,0.458357
4224,4224,4224,3808.0237,0.419288
4225,4225,4225,3891.8242,0.4345267
4226,4226,4226,4892.594,0.6165123
4227,4227,4227,4137.71,0.47923994
4228,4228,4228,5119.709,0.6578121
4229,4229,4229,4202.4365,0.4910102
4230,4230,4230,4689.8643,0.57964677
4231,4231,4231,4157.2695,0.48279676
4232,4232,4232,4400.3394,0.5269979
4233,4233,4233,4101.3994,0.47263703
4234,4234,4234,3953.2097,0.44568944
4235,4235,4235,4599.7954,0.5632681
4236,4236,4236,4323.4023,0.5130073
4237,4237,4237,4243.3135,0.49844348
4238,4238,4238,5619.0244,0.74861044
4239,4239,4239,4192.4077,0.4891865
4240,4240,4240,4192.8086,0.4892594
4241,4241,4241,4705.314,0.58245623
4242,4242,4242,4282.882,0.50563884
4243,4243,4243,5072.3687,0.6492035
4244,4244,4244,3873.8772,0.43126318
4245,4245,4245,3949.453,0.44500628
4246,4246,4246,4418.9766,0.53038704
4247,4247,4247,5678.933,0.75950456
4248,4248,4248,4919.207,0.6213517
4249,4249,4249,4214.851,0.49326771
4250,4250,4250,4457.177,0.53733355
4251,4251,4251,4238.727,0.49760947
4252,4252,4252,4159.0176,0.48311466
4253,4253,4253,3981.9932,0.45092353
4254,4254,4254,4940.612,0.6252441
4255,4255,4255,5671.9517,0.758235
4256,4256,4256,5979.5537,0.8141711
4257,4257,4257,4230.2705,0.49607167
4258,4258,4258,3772.9783,0.41291514
4259,4259,4259,4086.991,0.47001696
4260,4260,4260,3489.1187,0.36129653
4261,4261,4261,3990.4092,0.45245397
4262,4262,4262,4185.843,0.48799267
4263,4263,4263,4559.335,0.5559106
4264,4264,4264,4584.838,0.5605482
4265,4265,4265,4140.878,0.47981602
4266,4266,4266,4038.3533,0.46117243
4267,4267,4267,4064.316,0.46589357
4268,4268,4268,3316.486,0.32990405
4269,4269,4269,4226.0005,0.4952952
4270,4270,4270,4020.126,0.45785782
4271,4271,4271,4744.9478,0.58966345
4272,4272,4272,4382.9194,0.5238302
4273,4273,4273,3936.9788,0.4427379
4274,4274,4274,3988.0947,0.45203307
4275,4275,4275,4046.9834,0.46274173
4276,4276,4276,3976.7002,0.44996104
4277,4277,4277,4751.9375,0.5909345
4278,4278,4278,4317.569,0.5119465
4279,4279,4279,3748.4387,0.40845275
4280,4280,4280,4670.6196,0.5761472
4281,4281,4281,4322.359,0.51281756
4282,4282,4282,4327.1934,0.5136967
4283,4283,4283,3765.377,0.41153285
4284,4284,4284,4077.0093,0.4682018
4285,4285,4285,3632.1157,0.3872999
4286,4286,4286,4443.8594,0.5349119
4287,4287,4287,4419.3887,0.53046197
4288,4288,4288,4167.506,0.4846582
4289,4289,4289,4158.0835,0.4829448
4290,4290,4290,4040.883,0.46163246
4291,4291,4291,3675.563,0.39520058
4292,4292,4292,4193.538,0.48939204
4293,4293,4293,4242.445,0.49828553
4294,4294,4294,3477.988,0.35927248
4295,4295,4295,3551.2102,0.37258762
4296,4296,4296,3937.7214,0.44287297
4297,4297,4297,3350.613,0.33610988
4298,4298,4298,4000.6716,0.4543202
4299,4299,4299,3818.776,0.4212432
4300,4300,4300,3987.4597,0.45191765
4301,4301,4301,3899.9226,0.43599942
4302,4302,4302,4675.135,0.57696825
4303,4303,4303,4180.699,0.48705736
4304,4304,4304,3654.4756,0.39136592
4305,4305,4305,3693.5654,0.39847425
4306,4306,4306,5604.968,0.7460543
4307,4307,4307,4108.0986,0.47385526
4308,4308,4308,4286.3765,0.5062743
4309,4309,4309,4851.8647,0.6091058
4310,4310,4310,4082.9792,0.46928746
4311,4311,4311,4399.664,0.52687514
4312,4312,4312,4101.8584,0.4727205
4313,4313,4313,4533.704,0.55124974
4314,4314,4314,4083.7434,0.46942642
4315,4315,4315,3980.2388,0.4506045
4316,4316,4316,4246.414,0.4990073
4317,4317,4317,4154.209,0.48224023
4318,4318,4318,4093.8381,0.4712621
4319,4319,4319,4029.4294,0.45954967
4320,4320,4320,4200.9644,0.49074247
4321,4321,4321,5012.2905,0.63827854
4322,4322,4322,4317.7036,0.511971
4323,4323,4323,4295.0327,0.5078484
4324,4324,4324,3697.3835,0.39916858
4325,4325,4325,3584.6973,0.37867704
4326,4326,4326,4112.588,0.4746716
4327,4327,4327,4070.5806,0.46703276
4328,4328,4328,4470.714,0.5397952
4329,4329,4329,4511.5186,0.5472154
4330,4330,4330,4389.454,0.5250185
4331,4331,4331,3844.9685,0.42600626
4332,4332,4332,5140.7354,0.66163564
4333,4333,4333,4494.0283,0.54403484
4334,4334,4334,4434.486,0.5332073
4335,4335,4335,4048.1187,0.46294817
4336,4336,4336,4150.4746,0.48156115
4337,4337,4337,4176.733,0.4863361
4338,4338,4338,3962.4243,0.44736505
4339,4339,4339,3477.1936,0.359128
4340,4340,4340,3811.6128,0.41994062
4341,4341,4341,3796.325,0.41716063
4342,4342,4342,3898.855,0.43580523
4343,4343,4343,4548.339,0.553911
4344,4344,4344,4941.829,0.62546545
4345,4345,4345,4785.7363,0.59708065
4346,4346,4346,4321.384,0.51264024
4347,4347,4347,4182.8896,0.48745567
4348,4348,4348,4310.611,0.5106812
4349,4349,4349,4075.1003,0.4678547
4350,4350,4350,4743.6616,0.58942956
4351,4351,4351,3221.5632,0.31264275
4352,4352,4352,3990.332,0.45243993
4353,4353,4353,3788.8044,0.41579306
4354,4354,4354,4386.3145,0.52444756
4355,4355,4355,4057.9436,0.46473482
4356,4356,4356,3963.216,0.44750905
4357,4357,4357,4197.5537,0.49012226
4358,4358,4358,3438.3362,0.35206196
4359,4359,4359,3646.6738,0.3899472
4360,4360,4360,3996.8628,0.45362753
4361,4361,4361,4256.9775,0.5009282
4362,4362,4362,4003.0786,0.45475784
4363,4363,4363,3805.5562,0.41883925
4364,4364,4364,4517.7246,0.54834396
4365,4365,4365,3675.7712,0.3952385
4366,4366,4366,4097.482,0.47192466
4367,4367,4367,4352.869,0.5183657
4368,4368,4368,4461.526,0.53812444
4369,4369,4369,3949.5635,0.44502634
4370,4370,4370,4218.663,0.49396092
4371,4371,4371,3950.893,0.44526812
4372,4372,4372,4138.493,0.47938237
4373,4373,4373,4649.25,0.5722612
4374,4374,4374,4283.439,0.5057401
4375,4375,4375,4077.6494,0.4683182
4376,4376,4376,4486.357,0.54263985
4377,4377,4377,3620.1707,0.38512775
4378,4378,4378,3866.2021,0.42986745
4379,4379,4379,4340.621,0.51613843
4380,4380,4380,4300.8027,0.50889766
4381,4381,4381,3940.7227,0.44341868
4382,4382,4382,4214.035,0.49311936
4383,4383,4383,4460.664,0.53796774
4384,4384,4384,4506.389,0.54628265
4385,4385,4385,4133.4556,0.4784663
4386,4386,4386,3901.1267,0.43621838
4387,4387,4387,4231.041,0.4962118
4388,4388,4388,3485.5762,0.36065233
4389,4389,4389,4953.2896,0.62754947
4390,4390,4390,4608.8516,0.56491494
4391,4391,4391,3878.58,0.43211833
4392,4392,4392,4357.064,0.5191285
4393,4393,4393,3564.8308,0.37506446
4394,4394,4394,4276.766,0.5045267
4395,4395,4395,4150.4463,0.481556
4396,4396,4396,4357.7827,0.5192592
4397,4397,4397,4326.7397,0.5136142
4398,4398,4398,4525.95,0.54983974
4399,4399,4399,4254.4253,0.50046414
4400,4400,4400,4264.473,0.50229126
4401,4401,4401,4160.326,0.4833526
4402,4402,4402,4188.051,0.4883942
4403,4403,4403,4035.253,0.4606086
4404,4404,4404,4253.952,0.5003781
4405,4405,4405,5119.98,0.6578614
4406,4406,4406,4272.1743,0.5036917
4407,4407,4407,4121.7783,0.47634286
4408,4408,4408,4922.7534,0.62199664
4409,4409,4409,4302.1875,0.50914943
4410,4410,4410,4394.0947,0.5258624
4411,4411,4411,4105.8027,0.47343776
4412,4412,4412,4050.58,0.46339577
4413,4413,4413,3909.9873,0.43782958
4414,4414,4414,6072.8105,0.83112943
4415,4415,4415,3872.4426,0.43100232
4416,4416,4416,3900.537,0.43611112
4417,4417,4417,5547.2925,0.73556626
4418,4418,4418,3260.4526,0.3197146
4419,4419,4419,4342.3994,0.5164618
4420,4420,4420,4553.5146,0.5548522
4421,4421,4421,4542.709,0.5528872
4422,4422,4422,3599.6885,0.38140312
4423,4423,4423,4852.837,0.6092826
4424,4424,4424,4084.5046,0.46956486
4425,4425,4425,4024.7612,0.45870072
4426,4426,4426,4241.17,0.49805367
4427,4427,4427,3955.1113,0.4460352
4428,4428,4428,4340.115,0.51604646
4429,4429,4429,3597.0527,0.38092384
4430,4430,4430,4232.3184,0.49644408
4431,4431,4431,4624.423,0.5677465
4432,4432,4432,3547.1055,0.37184116
4433,4433,4433,3715.3804,0.40244117
4434,4434,4434,3381.3997,0.3417083
4435,4435,4435,4131.093,0.47803664
4436,4436,4436,4078.577,0.4684869
4437,4437,4437,4309.244,0.51043266
4438,4438,4438,4197.823,0.49017128
4439,4439,4439,4372.1904,0.5218792
4440,4440,4440,4278.304,0.5048064
4441,4441,4441,5620.091,0.74880433
4442,4442,4442,4733.956,0.58766466
4443,4443,4443,3795.7712,0.41705996
4444,4444,4444,4057.7512,0.46469986
4445,4445,4445,3959.3147,0.4467996
4446,4446,4446,3950.766,0.44524503
4447,4447,4447,5730.574,0.76889527
4448,4448,4448,4129.4424,0.47773653
4449,4449,4449,4537.0093,0.55185074
4450,4450,4450,4023.2622,0.45842814
4451,4451,4451,3856.1882,0.42804652
4452,4452,4452,4275.167,0.5042359
4453,4453,4453,4697.1685,0.580975
4454,4454,4454,5028.523,0.64123034
4455,4455,4455,4030.0295,0.4596588
4456,4456,4456,3765.933,0.41163397
4457,4457,4457,5716.5703,0.7663487
4458,4458,4458,3798.1113,0.41748545
4459,4459,4459,3979.3936,0.4504508
4460,4460,4460,4789.422,0.59775084
4461,4461,4461,4959.392,0.6286592
4462,4462,4462,3729.5896,0.40502512
4463,4463,4463,3963.067,0.44748187
4464,4464,4464,4168.706,0.48487645
4465,4465,4465,3997.3652,0.45371887
4466,4466,4466,4089.016,0.4703852
4467,4467,4467,3700.2993,0.39969876
4468,4468,4468,3811.6526,0.41994792
4469,4469,4469,4708.326,0.583004
4470,4470,4470,4780.0786,0.5960518
4471,4471,4471,3621.9727,0.3854554
4472,4472,4472,3454.628,0.35502455
4473,4473,4473,4186.0415,0.48802882
4474,4474,4474,3182.8877,0.3056098
4475,4475,4475,4062.203,0.46550936
4476,4476,4476,4588.151,0.5611506
4477,4477,4477,3702.6028,0.4001177
4478,4478,4478,4082.478,0.46919626
4479,4479,4479,4153.2617,0.48206797
4480,4480,4480,4153.2183,0.48206007
4481,4481,4481,4485.4346,0.5424721
4482,4482,4482,4589.2466,0.56134987
4483,4483,4483,4796.911,0.59911275
4484,4484,4484,4277.4033,0.50464255
4485,4485,4485,4564.4556,0.55684173
4486,4486,4486,4968.9233,0.63039243
4487,4487,4487,4242.1973,0.4982405
4488,4488,4488,3944.3706,0.44408205
4489,4489,4489,4000.607,0.45430836
4490,4490,4490,4029.5051,0.45956343
4491,4491,4491,4103.8735,0.47308695
4492,4492,4492,4578.089,0.5593209
4493,4493,4493,4032.5254,0.4601126
4494,4494,4494,4517.95,0.54838496
4495,4495,4495,4398.9385,0.5267432
4496,4496,4496,5181.9814,0.6691361
4497,4497,4497,4501.8105,0.54545003
4498,4498,4498,3785.923,0.4152691
4499,4499,4499,4201.5435,0.4908478
4500,4500,4500,4197.1743,0.49005327
4501,4501,4501,4605.27,0.56426364
4502,4502,4502,4209.399,0.49227628
4503,4503,4503,3777.731,0.41377938
4504,4504,4504,3536.948,0.36999407
4505,4505,4505,4310.353,0.5106343
4506,4506,4506,3769.3096,0.412248
4507,4507,4507,3947.9773,0.44473794
4508,4508,4508,4213.429,0.49300915
4509,4509,4509,4227.965,0.4956524
4510,4510,4510,4702.088,0.58186954
4511,4511,4511,4277.1484,0.50459623
4512,4512,4512,4433.871,0.53309554
4513,4513,4513,3529.1177,0.36857018
4514,4514,4514,4151.284,0.48170835
4515,4515,4515,3956.9866,0.44637623
4516,4516,4516,4155.1157,0.4824051
4517,4517,4517,4301.8174,0.50908214
4518,4518,4518,4764.1035,0.59314686
4519,4519,4519,4112.108,0.47458434
4520,4520,4520,4249.999,0.4996592
4521,4521,4521,4129.1436,0.47768217
4522,4522,4522,4003.7483,0.45487967
4523,4523,4523,4776.5186,0.59540445
4524,4524,4524,4576.419,0.55901724
4525,4525,4525,4053.3735,0.46390375
4526,4526,4526,4241.764,0.49816173
4527,4527,4527,4209.556,0.49230486
4528,4528,4528,4880.4287,0.6143001
4529,4529,4529,4301.999,0.50911516
4530,4530,4530,4508.207,0.5466132
4531,4531,4531,3927.5962,0.4410317
4532,4532,4532,4376.555,0.5226729
4533,4533,4533,5645.975,0.75351125
4534,4534,4534,4747.8843,0.59019744
4535,4535,4535,4989.174,0.63407487
4536,4536,4536,4991.145,0.6344333
4537,4537,4537,4238.335,0.49753815
4538,4538,4538,4309.9067,0.5105532
4539,4539,4539,3803.899,0.41853788
4540,4540,4540,4208.9814,0.49220034
4541,4541,4541,4263.2607,0.5020708
4542,4542,4542,4111.624,0.47449633
4543,4543,4543,4751.2295,0.59080577
4544,4544,4544,4137.8223,0.47926039
4545,4545,4545,4513.2305,0.54752666
4546,4546,4546,3981.6272,0.45085704
4547,4547,4547,3626.596,0.38629618
4548,4548,4548,3754.544,0.40956292
4549,4549,4549,5071.536,0.6490521
4550,4550,4550,3569.086,0.3758382
4551,4551,4551,4344.7417,0.5168877
4552,4552,4552,4731.9233,0.587295
4553,4553,4553,4986.3926,0.6335691
4554,4554,4554,4796.2236,0.59898776
4555,4555,4555,4373.4927,0.522116
4556,4556,4556,5191.709,0.670905
4557,4557,4557,4485.492,0.5424826
4558,4558,4558,4348.4907,0.5175695
4559,4559,4559,4210.545,0.49248466
4560,4560,4560,6155.2,0.8461116
4561,4561,4561,4567.723,0.5574359
4562,4562,4562,4239.9976,0.4978405
4563,4563,4563,3944.3806,0.4440839
4564,4564,4564,3706.9844,0.4009144
4565,4565,4565,4233.5273,0.49666393
4566,4566,4566,3563.972,0.37490827
4567,4567,4567,3884.2703,0.43315312
4568,4568,4568,4334.6255,0.51504815
4569,4569,4569,3776.9026,0.4136288
4570,4570,4570,4373.9556,0.52220017
4571,4571,4571,3802.1172,0.4182139
4572,4572,4572,4065.4443,0.46609876
4573,4573,4573,4033.5105,0.46029177
4574,4574,4574,4334.213,0.51497316
4575,4575,4575,4870.046,0.612412
4576,4576,4576,4320.7446,0.512524
4577,4577,4577,4262.5405,0.50193983
4578,4578,4578,4218.4033,0.49391368
4579,4579,4579,5185.649,0.669803
4580,4580,4580,3608.6533,0.38303334
4581,4581,4581,3726.468,0.40445748
4582,4582,4582,4692.9434,0.5802067
4583,4583,4583,4353.5176,0.5184836
4584,4584,4584,3514.7097,0.36595014
4585,4585,4585,4046.744,0.46269822
4586,4586,4586,4587.735,0.561075
4587,4587,4587,4038.6536,0.46122703
4588,4588,4588,4179.395,0.4868202
4589,4589,4589,4028.7676,0.45942926
4590,4590,4590,4291.222,0.5071555
4591,4591,4591,4514.237,0.5477097
4592,4592,4592,3997.1436,0.45367858
4593,4593,4593,3732.0244,0.40546784
4594,4594,4594,4167.6846,0.4846907
4595,4595,4595,4277.382,0.5046387
4596,4596,4596,3867.7915,0.43015647
4597,4597,4597,4199.873,0.49054402
4598,4598,4598,4620.787,0.5670854
4599,4599,4599,4240.8574,0.49799687
4600,4600,4600,4121.3657,0.4762678
4601,4601,4601,3998.8645,0.45399156
4602,4602,4602,3863.8955,0.429448
4603,4603,4603,3737.672,0.4064949
4604,4604,4604,4369.503,0.5213905
